message_id,date,text
124528,2025-11-11T08:38:09+00:00,"تصویری کمتر دیده شده از جوراب آهنرباییم در dryer 
👀
 
^Gal^
@sut_tw"
124529,2025-11-11T08:44:04+00:00,"ساعت کاری مناسب و در شأن انسان: ۱۰ صبح تا ۱۲ ظهر.
^پینادو^
@sut_tw"
124530,2025-11-11T08:52:05+00:00,"از خانواده‌م بابت بزرگ کردن من با آموزش این حجم از ملاحظات اجتماعی، گلایه دارم. 
هر روز گاو بودن آدما سورپرایزم می‌کنه و من عادت نمی‌کنم.
^Her Majesty^
@sut_tw"
124531,2025-11-11T08:58:06+00:00,"واقعا چرا کودکان همیشه دنبال فرصتی برای بازگشت به سوی خدا هستند؟! 
🚶
 
^فاطمه لواسانی^
@sut_tw"
124532,2025-11-11T09:05:15+00:00,"این ژاپنیا دارن عصابمو خورد میکنن
پدرسگ ساعت ۳ صب بیدار شد تا ۱۰ شب درس خوند
چجوری میتونید ۱۶ ۱۷ ساعت در روز درس بخونید اخهههه
رباتی چیزی هستید؟ کونتون درد نمیگیره؟ خوابتون نمیاد؟
^سالیوان^
@sut_tw"
124534,2025-11-11T09:20:18+00:00,"این کسیه که نازشو نخریدی...!! 
-بابک..-
@sut_tw"
124474,2025-11-10T14:06:17+00:00,"رفتم فروشگاهی و خریدم شد هفت‌‌میلیون و پونصد و بیست‌هزار تومن. کارت رو دادم فروشنده اسم رو دید گفت شما نسبتی با اشکان ندارید آقای کوثری؟ گفتم برادرمه. با کلی ذوق و ابراز ارادت گفت ۲۰ تومن هم به‌خاطر آقا اشکان کم کردم ۷/۵۰۰ کشیدم:)))
خیلی دلم برای برادرم سوخت:)))
^Masoud Kosari^
@sut_tw"
124476,2025-11-10T14:20:16+00:00,"بچه ها من مهاجرت کردم ایتالیا و تو این مدت به این نتیجه رسیدم که مهم ترین چیز زبانه شما زبان بلد نباشید و نتونید ارتباط برقرار کنید باختید نه درس رو درست میفهمید نه میتونید دوست و رفیق پیدا کنید و کانکشن بسازید پس حتما حتما ترکی برای همکلاس ها و عربی برای توی خیابون یاد بگیرید.
^ديـپ پــرپل
🫐
^
@sut_tw"
124478,2025-11-10T14:29:02+00:00,"هر نمودار و هر عدد، یه کهکشان از معناست 
💫
فقط باید یاد بگیری چطور بین ستاره‌ها جهت پیدا کنی.
تحلیل‌گر داده، فضانوردیه که آموزش دیده تا بین کهکشانی از اعداد هدف رو پیدا کنه.
اون می‌تونه با ارائه گزارش‌های مختلف، جهت تصمیمات شرکت رو عوض کنه و تاثیر مهمی روی آینده شرکت بذاره.
بوت‌کمپ پروژه‌محور تحلیل داده دانشکار می‌تونه طی ۵ ماه تو رو به یه تحلیل‌گر داده تبدیل کنه.
🚀
 این آذر همراه با بوت‌کمپ تحلیل داده دانشکار، سفر اکتشافی دنیای معنا داشته باش:
🔗
https://dnkr.ir/2w4NW"
124480,2025-11-10T16:35:16+00:00,"پاستا ۴۷۰؟ ممنون من همینو تو خونه درست میکنم ۵۳۰.
-نازنین-
@sut_tw"
124481,2025-11-10T16:39:06+00:00,"به آلمانی به خانم گارسون گفتم: “ببخشید میز خالی دارین؟ “
به انگلیسی جواب داد: “ببخشید من انگلیسیم خوب نیست.”
بعد ده ثانیه بی صدا بهم نگاه کردیم، ببینیم چی شد اصلا! خیلی صحنه عجیبی بود.
^Arashsyh^
@sut_tw"
124482,2025-11-10T16:43:04+00:00,"یکی از باگ های کار کردن تو ازمایشگاه اینه که باید غصه ی نتیجه ی ازمایش بارداری دخترای مجرد رو هم بخوری..
^جودی^
@sut_tw"
124484,2025-11-10T16:54:11+00:00,"الان پاشدم دیدم این خانوم بدون اینکه شوهر داشته باشه اینو تحویل من داد خودایااااااا
🥹
🥹
🥹
🥹
❤️
❤️
❤️
❤️
 
^nafas
🪽
^
@sut_tw"
124487,2025-11-10T17:03:10+00:00,"این خیلی خوب بود
😂
😂
😂
 
^نگار^
@sut_tw"
124489,2025-11-10T17:10:17+00:00,"ما آخرین نسلی هستیم که کونمونو با فشار آب شستیم.
^رامینیوم^
@sut_tw"
124490,2025-11-10T17:14:05+00:00,"صبح یکی از بچه‌های پنج‌ساله‌‌ام گفت: «من پریروز گریه نکردم چون دیگه بزرگ شدم ولی امروز یه ذره می‌خوام گریه کنم چون امروز بزرگ نیستم.» منم همینطور عزیزم.
-
🍒
-
@sut_tw"
124494,2025-11-10T17:29:02+00:00,"🎓
 دوره جامع شبکه‌های عصبی عمیق با پایتون
(Build, Train and Evaluate Deep Neural Networks)
مدرسین دوره:
سعید مجیدی
 : متخصص یادگیری ماشین، پردازش زبان‌های طبیعی و مدل‌های زبانی بزرگ در گروه صنعتی انتخاب و شرکت پردازش و تحلیل داده دقیقه، دکترای علوم کامپیوتر از دانشگاه تافتس آمریکا
کاوه مهدویانی
: پژوهشگر و متخصص یادگیری ماشین در شرکت آمازون، دکترای مهندسی برق و کامپیوتر از دانشگاه تورنتو
بهنام بهین آیین
: پژوهشگر و متخصص داده‌کاوی و یادگیری ماشین در شرکت Insight Data Science، دکترای مهندسی برق و کامپیوتر از دانشگاه کویینز کانادا
مژگان سعیدی
: پژوهشگر و متخصص یادگیری ماشین، پردازش زبان‌های طبیعی و مدل‌های یادگیری عمیق در دانشگاه استنفورد
سرفصل‌های کلیدی:
✅
آشنایی با مفاهیم بنیادین یادگیری ماشین و شبکه‌های عصبی
✅
یادگیری نحوه‌ی پیاده‌سازی شبکه‌های عصبی با پایتون و PyTorch
✅
طراحی و آموزش شبکه‌های کانولوشن (CNN) برای تحلیل داده‌های تصویری
✅
شناخت و پیاده‌سازی شبکه‌های بازگشتی (RNN) 
✅
آشنایی با سازوکار توجه و مدل‌های زبانی بزرگ (LLMs)
✅
یادگیری ساخت مدل‌های مولد
✅
آشنایی با شبکه‌های عصبی گراف 
💥
 این دوره یک مسیر آموزشی کاربردی و به‌روز است که شرکت‌کنندگان را از مفاهیم پایه تا طراحی و پیاده‌سازی مدل‌های پیشرفته یادگیری عمیق همراهی می‌کند.
⭐
 ویژه دانشجویان، پژوهشگران، تحلیلگران داده، مهندسین یادگیری ماشین، متخصصین علوم داده، مهندسین داده، برنامه‌نویسان و توسعه‌دهندگان نرم‌افزار، سایر علاقه‌مندان هوش مصنوعی و یادگیری عمیق
🕖
 یکشنبه‌ها: ۱۸:۰۰ تا ۲۱:۲۰
 
📆
 
شروع دوره از ۱۶ آذر ۱۴۰۴
🏅
 همراه با گواهی پایان دوره و پروژه پایانی
👇
 برای مشاهده جزئیات کامل و ثبت‌نام با تخفیف زودهنگام:
 
🔗
 
d-learn.ir/dpnn?utm=htwt
پشتیبانی:
✔️
 
t.me/dlearnsup
 
📞
02188349244
 
📱
09103209837
🔺
@dlearn_ir"
124495,2025-11-10T18:35:16+00:00,"پخته تر که شدید،میفهمید که هر چی اداست،مال گداست
آدمی که اصالت داره،بدنبال پز دادن و خودنمایی نیست
نگران افاضات نباشید 
زندگی اینستاگرامی آفت ذهن ها شده است
-Amir-
@sut_tw"
124496,2025-11-10T18:35:19+00:00,"یک روز همه ما کونمون رو با آب می‌شوریم و نمی‌دونیم اون آخرین باره.
-بِل‌مونت-
@sut_tw"
124499,2025-11-10T18:51:20+00:00,"نیاز به شستشو نداره.
ادااطواری و کاردچنگالی نیست.
بازش میکنی، میزاری دهنت. سریعا سیر میشی.
موز تو چی هستی؟ تو کی هستی؟ تو به کی وصلی؟ 
-همون پسره عرفان-
@sut_tw"
124506,2025-11-10T19:21:18+00:00,"ولی "" +4 new message "" از آدم مورد علاقت>>>>>>>
^NeGiN^
@sut_tw"
124507,2025-11-10T19:25:15+00:00,"پول زیاد 
🕯️
 شغل خوب و پردرآمد 
🕯️
 سفرهای باکیفیت و متعدد 
🕯️
 کانکشن‌های مفید 
🕯️
خوش گذرونی 
🕯️
 پوست و هیکل پرفکت و احساس رضایت و ارامش 
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
^CallmeRaha^
@sut_tw"
124508,2025-11-10T19:29:02+00:00,"شروع یه مسیر تازه با ما 
✨
۱۵ جلسه‌ی پایه برای تقویت مکالمه
شنبه و چهارشنبه‌ها | ۱۱ تا ۱۲
آروم، قدم‌به‌قدم، بدون استرس 
🕊️
با ما زبان رو واقعا یاد می‌گیری 
🌿
✅
 برای ثبت نام یا نیاز به مشاوره با ما در ارتباط باشید:
✉️
 
@AngloSaxonAcademy
📞
 09031393954
📱
 
@A_S_A_English"
124509,2025-11-11T06:35:19+00:00,"این کسیه که براتون پنیر لیقوان درست میکنه.
-رامک-
@sut_tw"
124440,2025-11-10T08:06:15+00:00,"یه یادآوری کوچیک اما مهم:
نوار بهداشتیت رو هر ۴ تا ۶ ساعت یه‌بار عوض کن، حتی اگه هنوز تمیز به نظر می‌رسه.
«Mylady»
@sut_tw"
124443,2025-11-10T08:26:19+00:00,"شما هم عاشق پنجره بزرگ و خونه های نورگیر هستید؟؟ 
'Mint
🌿
'
@sut_tw"
124448,2025-11-10T09:32:06+00:00,"سوال «چای می‌خوری؟»، خیلی برام عجیبه. چرا اصلا می‌پرسی؟ معلومه که چای می‌خوام. چای نخورم، چیکار کنم؟ خودم رو از پنجره پرت کنم پایین؟
×لِژاند×
@sut_tw"
124452,2025-11-10T11:30:24+00:00,"امروز تو مترو داشتم موزیک کلاسیک گوش می‌دادم و کتاب می‌خوندم، امیدوارم یکی ازم عکس گرفته باشه تا آدما با فرهنگ واقعی کرج بیشتر آشنا شن!
'آیدین داش‌آغلو'
@sut_tw"
124453,2025-11-10T11:38:08+00:00,"'NO CONTEXT HUMANS PERSIAN'
@sut_tw"
124454,2025-11-10T11:44:05+00:00,"آقا این تراپیست من خرابه بهم میگه به اکست خواستی پیام بده
^Red Wine^
@sut_tw"
124455,2025-11-10T11:52:05+00:00,"باشگاه جداً آدمو خودشیفته می‌کنه. مثلا من کمی پیش داشتم تو حموم های‌های گریه میکردم، یهو چشمم به عضلات تازه تأسیس پام افتاد، گریه‌م یادم رفت
^خرگوشیانو سنپای
🐰
^
@sut_tw"
124456,2025-11-10T11:55:20+00:00,"هکاتون «هوش‌امن»!
وقتشه از کدهایی که نوشتی محافظت کنی 
💪
🔥
 با آموزش‌های تخصصی، رقابت با حرفه‌ ای‌ های هوش مصنوعی و بیش از 
💰
۱۰۰ میلیون تومان جایزه نقدی
💡
 از ۱۷ آبان آموزش‌ ها شروع میشه، بعدش دو مرحله مقدماتی داریم و فینال هیجان‌انگیز از ۸ تا ۱۴ آذر برگزار میشه!
👥
 تیم‌ هاتون باید ۳ یا ۴ نفره باشه،
ولی اگه تیم نداری، می‌ تونی با بقیه کوئرایی‌ ها تیم تشکیل بدی!
🏆
 تیم‌ های برتر میرن برای برنامه‌های توانمندسازی مرکز تحقیق و نوآوری همراه اول.
📍
به‌صورت آنلاین در کوئرا
🔗
 ثبت‌نام از لینک زیر 
👇
https://quera.org/events/mci-0408"
124457,2025-11-10T11:59:05+00:00,"🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
خدایا برف و بارون بیاد
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
^مجنون حیدر^
@sut_tw"
124458,2025-11-10T12:06:14+00:00,"به دوس دخترم گفتم به بابات بگو بیاد ضامن وامم بشه
عکس دستشو فرستاد
گفتم این چیه؟
گفت دستمه که حلقه ای توش نیست
^مِدیـــکال چُســـناله^
@sut_tw"
124461,2025-11-10T12:30:25+00:00,"یعنی چی که آب نداریم؟ دو تا هیدروژن رو با یه اکسیژن ترکیب کنید میشه آب دیگه.
^آقایِ اَلِف^
@sut_tw"
124467,2025-11-10T13:19:10+00:00,"تبلیغ پنت هاوس هزارمتری تو نیاوران دیدم
هشتاد میلیارد رهن
یکی کامنت گذاشته بود بالکنش گاز داره ؟ واسه پختن رب میگم
🤣
🤣
🤣
🤣
🤣
 
^Mahnaz2020^
@sut_tw"
124468,2025-11-10T13:27:08+00:00,"خونه ای که باید: 
^لـورا نایت^
@sut_tw"
124469,2025-11-10T13:30:24+00:00,"🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
الهی که اونقدر رشد کنید که خدا از جیبتون برای کمک به مردم و از دستتون برای گرفتن دستای دیگران استفاده کنه
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
^محمد بدون 206^
@sut_tw"
124470,2025-11-10T13:37:05+00:00,"تو نور اتاقت آرایش میکنی و به نظرت به حد کافی برق نمیزنی
اون هایلایتر و سایه شاین رو برمیداری و یه چیزایی اضافه میکنی
میری بیرون و در اولین مواجهه خودت با نور طبیعی متوجه میشی چیزی از چهلچراغ امام‌زاده صالح کم نداری :))
^venus^
@sut_tw"
124473,2025-11-10T13:59:05+00:00,"🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
ی نفر عاشقم بشه که منم ازش خوشم بیاد
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
🕯️
-Erpa-
@sut_tw"
124410,2025-11-09T17:10:17+00:00,"دیدی وقتی رابطه ات با پارتنرت خوبه،انگار همه چی خوبه؛
خوشحال تری
خوشگل تری
انرژیت بیشتره
خواب راحتی داری
چیه این پارتنر خوب آخه :))))
«Negin»
@sut_tw"
124411,2025-11-09T17:14:10+00:00,"میدونی بخاطر تو بابام چقد بهم گفت خفه شو ببینم چی میگه؟ 
^علی صادقی✞︎ᴀʟɪ sᴀᴅᴇɢʜɪ^
@sut_tw"
124412,2025-11-09T17:19:10+00:00,"نمایشگاه یک ماهه از آثار دخترم در سالن خونه که تا ۸ دسامبر ادامه داره. 
^Phénomène^
@sut_tw"
124415,2025-11-09T17:29:02+00:00,"سایت داریک داره برای هر ثبت نام 250 تومن به بالا بهتون میده و برای هر دعوت هم 250 تومن دیگه میده
😐
❤️
✨
ورود به صرافی 
✨
‼️
احراز هویت فقط با کد ملی و با ثبت نام جایزه واریز میشه میتونید برداشت بزنید
✔️
تست کردنش مجانیه و هیچ ضرری نداره 
😬"
124420,2025-11-09T18:50:20+00:00,"اولین چیزی که پزشک ها خیلی بهش توجه نمیکنن خودشون نیست. منشیه! منشی شما اگر خوش برخورد باشه (مخصوصا اگر جراح باشید از هر نوعش) بیمار تصمیم به عمل میگیره. وقتی یک سگ بستید اونجا که پاچه میگیره قطعا مریض های شما فرار میکنن.
«The 52 Hz Whale 
🐳
»
@sut_tw"
124425,2025-11-09T19:16:17+00:00,"🔹
 بچه که بودم میرفتم کلاس انگلیسی، تو خونه هر حرفی رو به هرکسی اول به انگلیسی میگفتم بعد درجا به فارسی. هیچکسم هیچ ری اکت بدی نداشت.
بعدها دانشجوی ایتالیایی شدم، و فقط با مامانم اینطور بودم. از یجایی به بعد من ایتالیایی میگفتم، اون متوجه میشد فارسی جوابمو میداد (۱)
🔹
 همسرمم تو ایتالیایی اینطوری شده. حتی کلی یادگرفته و بهم ایتالیایی میگه.
اما قهرمان داستان همیشه مامانمه،
الان که دارم المانی یاد میگیرم، هربار توی ویدئوکال بهم میگه چند جمله هم به المانی بگم.
🥹
🥹
🥹
اون بود که ۱۹ هزار تومن داد بردم ترم یک انگلیسی ثبت نام کردم… قربونش میرم 
♥️
♥️
♥️
«Zar»
@sut_tw"
124427,2025-11-09T19:29:02+00:00,"❗️
اگه فقط بتونی یک مهارت رو توی دوران دانشجویی واقعاً جدی یاد بگیری... اون مهارت باید زبان باشه.
چون زبان روی تمام بخش‌های زندگی‌ت تاثیر می‌ذاره:
🤖
 استفاده از هوش مصنوعی
👨‍🏫
 دیدن یوتیوبرها و اساتید حرفه‌ای دنیا
🧑‍🔬
 توی تحقیق‌هات، پایان نامه‌ت، پروژه‌هات
✈️
 برای مهاجرت، اپلای، کار فریلنسری، و حتی شبکه سازی با آدم‌های سطح جهانی
🎯
 تخفیف ویژه‌ ۷۵ درصدی ویژه دانشجویان تا پایان امشب
.
📌
برای دریافت مشاوره‌ تخصصی رایگان و ثبت نام در جشنواره پاییز طلایی لینگانو
 
به آیدی زیر پیام بدین.
⬇️
⬇️
👇
👇
@Lingano_support
@Lingano_support
@Lingano_support"
124429,2025-11-10T06:37:05+00:00,"یکی افتاده بود دنبالم هی گفت لطفا شماره ی منو یادداشت کنید من تو کار چوب و ام دی اف هستم 
لازمتون میشه!
منم تو دلم ناسزا گویان اومدم خونه،تا رسیدم دیدم کشو کابینت خراب شده
🤣
🤣
🤣
🤣
«Evergreen»
@sut_tw"
124435,2025-11-10T07:30:24+00:00,"اتاق بغلیمون نو ورودی کارشناسین.
صبحا ساعت ۵ بیدار میشن، برای کلاسا میکاپ می‌کنن، موهاشونو کرلی می‌کنن، بعدشم سفره پهن میکنن صبحانه کامل میخورن و انقدر امروز سر و صدا کردن و جیغ زدن که هم اتاقیم سرشو از زیر پتو دراورد داد زد ایشاااالا دو دقیقه دیگه بچه بدنیا میاد=)))))
^شنل گلبهی^
@sut_tw"
124436,2025-11-10T07:38:04+00:00,"یه عالمه آرایش کردم کلی استایل کردم، کفش پاشنه بلند پوشیدم شوهرم یه تی‌شرت و شلوار پوشید یه نگا‌هی بهم کرد گفت کجا میری؟ تو هم همون جایی میخوای بری که من دارم‌ میرم؟
😂
^sadoff^
@sut_tw"
124366,2025-11-09T10:26:15+00:00,"خایه نمیکنید از اینکه اکثر سد های کشور تا ۱۵ روز دیگه بیشتر آب نداره؟!
^خسته دلان^
@sut_tw"
124367,2025-11-09T10:30:30+00:00,"سلام خایه ها.
^𝒉𝒆𝒂𝒓𝒕𝒍𝒆𝒔𝒔^
@sut_tw"
124370,2025-11-09T10:51:14+00:00,"کی باورش می‌شه تو استانی که باید زمیناش رو با سنگ و سنگریزه پر می‌کردن تا بتونن رطوبت زمین رو کمی مهار کنن و خونه بسازن، الان اعلان خشکسالی دادن.
#مازندران
^Pleione^
@sut_tw"
124371,2025-11-09T10:59:04+00:00,"نظر نامحبوب:
تو مصاحبه های کاری متاسفانه تو اکثر موارد شما باید بازیگر و دروغ گوی خوبی باشین وگرنه ریجکت میشین. اگه همیشه بخواین صادق باشین جواب نمیده اونم تو دنیای فعلی و باید تا حدی اغراق کنین.
^ویولنیست^
@sut_tw"
124372,2025-11-09T11:06:19+00:00,"شما هم اینو تجربه کردید؟ 
^Mr.president^
@sut_tw"
124378,2025-11-09T11:51:04+00:00,"معلم زبانم گفت بنظرم فیلم دیدن بهت کمک کنه. از سیتکام خوشت میاد؟
گفتم اره اتفاقا میخام گنگ بنگ تئوری رو شروع کنم
😭
.
ایشالا همتون لال شید ولی معلمم این از ذهنش پاک شه!
^خودکار^
@sut_tw"
124379,2025-11-09T11:58:08+00:00,"نظریه محبوب:
هیچ برنامه‌ای به جز تلگرام مناسب چت کردن نیست. 
^NeGiN^
@sut_tw"
124386,2025-11-09T12:26:16+00:00,"این روزا مد شده که میگن : نجات دهنده در آینه است.
اما داستایوفسکی یکبار گفته : در آغوشم بگیر و نجاتم بده ، قاتلی به دنبال من است که گاه به گاه در آینه ها میبینمش.
^خآن^
@sut_tw"
124388,2025-11-09T12:38:05+00:00,"۱۹ سالم بود
بهترین دوستم بهم با خنده میگفت:
""وای فاطیما مگه میشه یه آدم خودش،
خودشو بکشه؟؟؟؟""
الان ۲۵ سالمه
دوستم خودکشی کرد و مُرد......
-fatima-
@sut_tw"
124393,2025-11-09T13:19:05+00:00,"اوستا کاری که کار رو نصفه نیمه ول کرده بود و پول هم گرفته بود و رفته بود و جواب تلفن رو هم نمیداد:)
جعبه ابزارش جا مونده:))))
^Reza Nejatinezhad^
@sut_tw"
124394,2025-11-09T13:26:04+00:00,"خیلی از ما دخترا نرگس محمدی هستیم اما متاسفانه به جای علی اوجی گیر مهرداد صدیقیان ها میوفتیم.
^پرسه‌زن^
@sut_tw"
124395,2025-11-09T13:36:19+00:00,"راستش ما به این میگیم خونه
نه به اون آب دهن مرده‌های مینیمال شما
^راوی 
🍜
^
@sut_tw"
124397,2025-11-09T13:45:15+00:00,"رونالدو چند وقت پیش تو یه مصاحبه‌ گفت من اغلب اوقات ساعت فیک دستم میکنم چون هیچکس فکرشم نمیکنه من ساعت فیک بندازم و همه فکر میکنن اصله،
یاد اون اوایل که ایفون خریده بودم افتادم، یه قران جیبی گرفته بودم دستم هر جا میرفتم باید جلو همه قسم میخوردم که هم اصله هم دزدی هم نیست.
^خلافکار^
@sut_tw"
124401,2025-11-09T14:12:09+00:00,"خیلی حرفه بغل دختر ۱۷۸ سانتی با کفش پاشنه بلند هنوزم گنده باشی، واقعا آفرین 
💞
💞
-Melina-
@sut_tw"
124402,2025-11-09T14:35:25+00:00,"👨‍💻
جایی برای تبدیل شدن به یه برنامه‌نویس حرفه‌ای!
❗️
آخرین فرصت ثبت‌نام کوئرا بوت‌کمپ
، 
دوره‌های فشرده برای ورود به بازارکار با آموزش تخصصی و کاربردی توسط اساتید مطرح
📜
 مدرک معتبر
🎯
 منتورینگ اختصاصی
🤝
 کار تیمی و شبکه‌سازی
✔️
 تمرین و پروژه هدفمند
💳
 امکان پرداخت قسطی
مسیرهای کوئرا بوت‌کمپ:
✔️
 Programming with Python
✔️
 Front-End Development (React)
✔️
 Software Engineering with Golang 
✔️
 Data Analysis  
✔️
 Artificial Intelligence
🔗
 
https://quera.org/r/0xg6t"
124405,2025-11-09T16:51:17+00:00,"ببخشید این ذره ذره عادت کردن چجوریه؟ من که خیلی دارم گریه می‌کنم.
«Negin»
@sut_tw"
124323,2025-11-08T17:26:09+00:00,"«
🇲🇽
 México Mágico 
✨
»
@sut_tw"
124325,2025-11-08T17:29:02+00:00,"♨️
 
معلم زبانی و هنوز تو آموزشگاه تدریس می‌کنی؟
⁉️
چرا وقتی می‌تونی با همین دانش 
در ایران دلاری درآمد 
داشته باشی، به ریال قانع می‌شی؟
💎
 با شرکت در وبینار «تیدا گودرزی» به تاریخ 
یکشنبه
 ۱۸ آبان از تجربه‌های این مدرس زبان در بازارهای بین‌المللی 
رایگان
 استفاده کن. 
⭕️
 سرفصل‌های مهم این وبینار:
- معرفی پلتفرم‌های جهانی تدریس زبان
- شرایط حضور در بازارهای جهانی
- میزان مهارت و میانگین حقوق دریافتی
✅
 این وبینار مناسب چه کسانی هست؟
- معلمان باتجربه زبان خارجی
- هر فردی که به تدریس آنلاین علاقه داره
و مدرسانی که به دنبال افزایش درآمد هستن
📌
 لینک ثبت‌نام مستقیم رایگان:
https://links.etekanesh.com/Gp5"
124333,2025-11-08T18:55:16+00:00,"توی قطار بغل دستی‌ام داشت کد می‌زد ازش پرسیدم سافت‌ور دولوپری گفت نه من دی‌جی‌ام ولی چند وقته بازار کساده زدم تو کار کد زدن و اینا برای گذران زندگی :)))
«bardia»
@sut_tw"
124334,2025-11-08T19:00:20+00:00,"آدم ذره ذره به همه‌چی عادت میکنه جز صبح زود بیدار شدن.
«محمد بدون 206»
@sut_tw"
124339,2025-11-08T19:25:22+00:00,"وقتی یه نفر داره جلوم گریه میکنه ولی من تو خونواده‌‌ای بزرگ شدم که فقط عید نوروز همو بغل میکنیم.
^خلافکار^
@sut_tw"
124340,2025-11-08T19:29:02+00:00,"حالا وقت استخدامه
🤓
📢
 ۱۸ تا ۲۰ آبان، بیش از 
۳۵ سازمان معتبر
 
از صنایع مختلف
 در نمایشگاه امسال، مثل همراه اول، یکتانت، ایران ایرتور، شرکت خدمات انفورماتیک، فناوران اطلاعات خبره، زیبال، گروه والکس، گروه صنعتی بوتان، متاسان و… در نمایشگاه کار دانشگاه شریف حاضرن و به دنبال رزومه‌های 
برنده
!
توی نمایشگاه کار دانشگاه شریف،
🔻
در‌کنار فرصت‌های شغلی تخصصی، هم فرصت شغلی 
کارآموزی
 هست، هم 
بدون نیاز به سابقه کار
🔻
با 
فرهنگ سازمان‌ها
 مستقیم آشنا می‌شی
🔻
می‌تونی با 
مدیران و کارشناسان فنی و منابع انسانی 
شرکت‌های مطرح
 از نزدیک گفت‌وگو کنی
🔻
در 
کارگاه‌های حرفه‌ای و پنل‌های چالشی
 با حضور افراد متخصص به‌طور‌ 
رایگان شرکت کنی
🔻
و خب مهم‌تر از همه، این فرصت رو داری که 
مسیر استخدامت رو هموارتر کنی!
اطلاعات دقیق سازمان‌ها و موقعیت‌های شغلی رو می‌تونی از طریق این لینک مشاهده کنی
👇
jobvision.ir/jobfair
اینجا همه‌چیز برای 
آغاز مسیر شغلی 
و حتی 
شروع دوباره
 آماده‌ست!
یادت نره، 
برنده‌ها از فضا نمی‌آن، می‌تونن همین‌جا باشن
☺️
۱۸ تا ۲۰ آبان
از ساعت ۹ الی ۱۷ 
سالن استاد جباری دانشگاه شریف
@iranjobfair"
124343,2025-11-09T06:45:14+00:00,"خودمو رضا نشد در دلستر باز کنیم 
دوست دخترش با دندون بازش کردو بهمون گفت پرنسس=)))
-شایان-
@sut_tw"
124344,2025-11-09T06:51:18+00:00,"فکر کنم فقط تو ایرانه که وقتی پول به کسی میدی، یه چیزیم بهش بدهکار میشی. 
-فایتِر-
@sut_tw"
124348,2025-11-09T07:19:09+00:00,"'مامان دوقلوی خسته'
@sut_tw"
